tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,stat_kawin,jumlah
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,LAKI-LAKI,BELUM KAWIN,743
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,LAKI-LAKI,BELUM KAWIN,1230
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,LAKI-LAKI,BELUM KAWIN,539
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,LAKI-LAKI,BELUM KAWIN,544
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,LAKI-LAKI,BELUM KAWIN,1124
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,LAKI-LAKI,BELUM KAWIN,296
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,LAKI-LAKI,BELUM KAWIN,424
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,LAKI-LAKI,BELUM KAWIN,638
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,LAKI-LAKI,BELUM KAWIN,946
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,LAKI-LAKI,BELUM KAWIN,645
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,LAKI-LAKI,BELUM KAWIN,883
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,LAKI-LAKI,BELUM KAWIN,764
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,LAKI-LAKI,BELUM KAWIN,736
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,LAKI-LAKI,BELUM KAWIN,358
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,LAKI-LAKI,BELUM KAWIN,710
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,LAKI-LAKI,BELUM KAWIN,499
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,LAKI-LAKI,BELUM KAWIN,1074
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,LAKI-LAKI,BELUM KAWIN,1002
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,LAKI-LAKI,BELUM KAWIN,574
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,LAKI-LAKI,BELUM KAWIN,468
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,LAKI-LAKI,BELUM KAWIN,685
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,LAKI-LAKI,BELUM KAWIN,550
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,LAKI-LAKI,BELUM KAWIN,885
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,LAKI-LAKI,BELUM KAWIN,2004
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,LAKI-LAKI,BELUM KAWIN,706
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,LAKI-LAKI,BELUM KAWIN,1842
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,LAKI-LAKI,BELUM KAWIN,960
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,LAKI-LAKI,BELUM KAWIN,1692
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,LAKI-LAKI,BELUM KAWIN,504
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,LAKI-LAKI,BELUM KAWIN,1327
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,LAKI-LAKI,BELUM KAWIN,792
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,LAKI-LAKI,BELUM KAWIN,1070
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,LAKI-LAKI,BELUM KAWIN,1286
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,LAKI-LAKI,BELUM KAWIN,912
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,LAKI-LAKI,BELUM KAWIN,294
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,LAKI-LAKI,BELUM KAWIN,433
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,LAKI-LAKI,BELUM KAWIN,526
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,LAKI-LAKI,BELUM KAWIN,492
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANGRANTI,LAKI-LAKI,BELUM KAWIN,660
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,LAKI-LAKI,BELUM KAWIN,1145
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,LAKI-LAKI,BELUM KAWIN,280
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,LAKI-LAKI,BELUM KAWIN,651
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,LAKI-LAKI,BELUM KAWIN,1374
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,LAKI-LAKI,BELUM KAWIN,851
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,LAKI-LAKI,BELUM KAWIN,1032
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,LAKI-LAKI,BELUM KAWIN,800
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,LAKI-LAKI,BELUM KAWIN,657
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,LAKI-LAKI,BELUM KAWIN,521
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,LAKI-LAKI,BELUM KAWIN,479
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,LAKI-LAKI,BELUM KAWIN,320
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,LAKI-LAKI,BELUM KAWIN,335
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,LAKI-LAKI,BELUM KAWIN,271
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,LAKI-LAKI,BELUM KAWIN,467
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,LAKI-LAKI,BELUM KAWIN,784
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,LAKI-LAKI,BELUM KAWIN,424
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,PEREMPUAN,BELUM KAWIN,15
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,PEREMPUAN,BELUM KAWIN,6
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,PEREMPUAN,BELUM KAWIN,4
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,PEREMPUAN,BELUM KAWIN,7
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,PEREMPUAN,BELUM KAWIN,10
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,PEREMPUAN,BELUM KAWIN,5
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,PEREMPUAN,BELUM KAWIN,73
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,PEREMPUAN,BELUM KAWIN,333
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,PEREMPUAN,BELUM KAWIN,359
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,PEREMPUAN,BELUM KAWIN,303
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,PEREMPUAN,BELUM KAWIN,258
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,PEREMPUAN,BELUM KAWIN,246
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,PEREMPUAN,BELUM KAWIN,383
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,PEREMPUAN,BELUM KAWIN,430
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,PEREMPUAN,BELUM KAWIN,496
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,PEREMPUAN,BELUM KAWIN,342
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,PEREMPUAN,BELUM KAWIN,672
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,PEREMPUAN,BELUM KAWIN,356
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,PEREMPUAN,BELUM KAWIN,659
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,PEREMPUAN,BELUM KAWIN,273
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,PEREMPUAN,BELUM KAWIN,380
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,PEREMPUAN,BELUM KAWIN,341
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,PEREMPUAN,BELUM KAWIN,562
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,PEREMPUAN,BELUM KAWIN,368
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,PEREMPUAN,BELUM KAWIN,420
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,PEREMPUAN,BELUM KAWIN,197
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,PEREMPUAN,BELUM KAWIN,246
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,PEREMPUAN,BELUM KAWIN,632
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,PEREMPUAN,BELUM KAWIN,535
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,PEREMPUAN,BELUM KAWIN,238
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,PEREMPUAN,BELUM KAWIN,325
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,PEREMPUAN,BELUM KAWIN,392
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,PEREMPUAN,BELUM KAWIN,517
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,PEREMPUAN,BELUM KAWIN,495
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,PEREMPUAN,BELUM KAWIN,357
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,PEREMPUAN,BELUM KAWIN,237
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,PEREMPUAN,BELUM KAWIN,250
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,PEREMPUAN,BELUM KAWIN,67
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,PEREMPUAN,BELUM KAWIN,213
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,PEREMPUAN,BELUM KAWIN,76
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,PEREMPUAN,BELUM KAWIN,581
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,PEREMPUAN,BELUM KAWIN,376
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,PEREMPUAN,BELUM KAWIN,575
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,PEREMPUAN,BELUM KAWIN,662
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,PEREMPUAN,BELUM KAWIN,448
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,PEREMPUAN,BELUM KAWIN,212
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,PEREMPUAN,BELUM KAWIN,525
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,PEREMPUAN,BELUM KAWIN,148
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,PEREMPUAN,BELUM KAWIN,148
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,PEREMPUAN,BELUM KAWIN,414
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,PEREMPUAN,BELUM KAWIN,1074
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,PEREMPUAN,BELUM KAWIN,146
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,PEREMPUAN,BELUM KAWIN,428
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,PEREMPUAN,BELUM KAWIN,1185
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,PEREMPUAN,BELUM KAWIN,910
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,PEREMPUAN,BELUM KAWIN,492
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,PEREMPUAN,BELUM KAWIN,718
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,PEREMPUAN,BELUM KAWIN,428
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,PEREMPUAN,BELUM KAWIN,431
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,PEREMPUAN,BELUM KAWIN,709
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,PEREMPUAN,BELUM KAWIN,945
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,PEREMPUAN,BELUM KAWIN,555
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,PEREMPUAN,BELUM KAWIN,373
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,PEREMPUAN,BELUM KAWIN,642
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,PEREMPUAN,BELUM KAWIN,562
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,BELUM KAWIN,321
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,BELUM KAWIN,354
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,BELUM KAWIN,586
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,BELUM KAWIN,400
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,BELUM KAWIN,1231
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,BELUM KAWIN,155
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,BELUM KAWIN,667
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,PEREMPUAN,BELUM KAWIN,372
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,PEREMPUAN,BELUM KAWIN,212
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,PEREMPUAN,BELUM KAWIN,949
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,PEREMPUAN,BELUM KAWIN,628
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,PEREMPUAN,BELUM KAWIN,1022
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,PEREMPUAN,BELUM KAWIN,316
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,PEREMPUAN,BELUM KAWIN,608
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEREMPUAN,BELUM KAWIN,854
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,PEREMPUAN,BELUM KAWIN,544
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PEREMPUAN,BELUM KAWIN,869
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PEREMPUAN,BELUM KAWIN,778
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PEREMPUAN,BELUM KAWIN,595
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PEREMPUAN,BELUM KAWIN,383
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,PEREMPUAN,BELUM KAWIN,1164
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PEREMPUAN,BELUM KAWIN,1173
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PEREMPUAN,BELUM KAWIN,307
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PEREMPUAN,BELUM KAWIN,373
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PEREMPUAN,BELUM KAWIN,577
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PEREMPUAN,BELUM KAWIN,511
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PEREMPUAN,BELUM KAWIN,773
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PEREMPUAN,BELUM KAWIN,547
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PEREMPUAN,BELUM KAWIN,482
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PEREMPUAN,BELUM KAWIN,240
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,PEREMPUAN,BELUM KAWIN,260
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,PEREMPUAN,BELUM KAWIN,383
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,PEREMPUAN,BELUM KAWIN,283
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PEREMPUAN,BELUM KAWIN,186
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PEREMPUAN,BELUM KAWIN,267
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,PEREMPUAN,BELUM KAWIN,201
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PEREMPUAN,BELUM KAWIN,192
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,PEREMPUAN,BELUM KAWIN,147
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,PEREMPUAN,BELUM KAWIN,217
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,PEREMPUAN,BELUM KAWIN,208
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PEREMPUAN,BELUM KAWIN,363
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,PEREMPUAN,BELUM KAWIN,257
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PEREMPUAN,BELUM KAWIN,356
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,PEREMPUAN,BELUM KAWIN,327
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PEREMPUAN,BELUM KAWIN,264
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,PEREMPUAN,BELUM KAWIN,361
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,PEREMPUAN,BELUM KAWIN,78
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,PEREMPUAN,BELUM KAWIN,196
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PEREMPUAN,BELUM KAWIN,547
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PEREMPUAN,BELUM KAWIN,272
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PEREMPUAN,BELUM KAWIN,227
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PEREMPUAN,BELUM KAWIN,190
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PEREMPUAN,BELUM KAWIN,825
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PEREMPUAN,BELUM KAWIN,499
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PEREMPUAN,BELUM KAWIN,320
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,PEREMPUAN,BELUM KAWIN,779
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,PEREMPUAN,BELUM KAWIN,531
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PEREMPUAN,BELUM KAWIN,740
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,PEREMPUAN,BELUM KAWIN,293
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PEREMPUAN,BELUM KAWIN,781
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PALMERAH,PEREMPUAN,BELUM KAWIN,542
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,SLIPI,PEREMPUAN,BELUM KAWIN,197
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,PEREMPUAN,BELUM KAWIN,199
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,JATIPULO,PEREMPUAN,BELUM KAWIN,255
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,PEREMPUAN,BELUM KAWIN,379
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,PEREMPUAN,BELUM KAWIN,195
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PEREMPUAN,BELUM KAWIN,488
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PEREMPUAN,BELUM KAWIN,515
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PEREMPUAN,BELUM KAWIN,243
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PEREMPUAN,BELUM KAWIN,356
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,PEREMPUAN,BELUM KAWIN,299
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PEREMPUAN,BELUM KAWIN,285
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,PEREMPUAN,BELUM KAWIN,307
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,PEREMPUAN,BELUM KAWIN,380
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,PEREMPUAN,BELUM KAWIN,469
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,PEREMPUAN,BELUM KAWIN,370
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,PEREMPUAN,BELUM KAWIN,434
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,PEREMPUAN,BELUM KAWIN,283
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,PEREMPUAN,BELUM KAWIN,326
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,PEREMPUAN,BELUM KAWIN,84
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,PEREMPUAN,BELUM KAWIN,89
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,PEREMPUAN,BELUM KAWIN,323
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,PEREMPUAN,BELUM KAWIN,234
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,PEREMPUAN,BELUM KAWIN,471
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,PEREMPUAN,BELUM KAWIN,367
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,PEREMPUAN,BELUM KAWIN,106
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,PEREMPUAN,BELUM KAWIN,117
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,PEREMPUAN,BELUM KAWIN,232
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,PEREMPUAN,BELUM KAWIN,265
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,PEREMPUAN,BELUM KAWIN,523
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,PEREMPUAN,BELUM KAWIN,362
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,PEREMPUAN,BELUM KAWIN,152
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,PEREMPUAN,BELUM KAWIN,305
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,PEREMPUAN,BELUM KAWIN,411
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,PEREMPUAN,BELUM KAWIN,242
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,PEREMPUAN,BELUM KAWIN,471
